Facility Name,Facility ID,State,Measure Name,Number of Discharges,Footnote,Excess Readmission Ratio,Predicted Readmission Rate,Expected Readmission Rate,Number of Readmissions,Start Date,End Date
TRI-CITY MEDICAL CENTER,050128,CA,READM-30-CABG-HRRP,N/A,,0.9538,9.8338,10.3098,Too Few to Report,07/01/2015,06/30/2018
TRI-CITY MEDICAL CENTER,050128,CA,READM-30-AMI-HRRP,212,,0.8853,12.1914,13.7709,19,07/01/2015,06/30/2018
TRI-CITY MEDICAL CENTER,050128,CA,READM-30-COPD-HRRP,270,,1.0066,19.0744,18.9497,52,07/01/2015,06/30/2018
TRI-CITY MEDICAL CENTER,050128,CA,READM-30-HF-HRRP,335,,0.8769,16.6049,18.9366,48,07/01/2015,06/30/2018
TRI-CITY MEDICAL CENTER,050128,CA,READM-30-PN-HRRP,504,,0.9551,13.8759,14.5287,67,07/01/2015,06/30/2018
TRI-CITY MEDICAL CENTER,050128,CA,READM-30-HIP-KNEE-HRRP,285,,0.9623,4.1155,4.2770,11,07/01/2015,06/30/2018
ST BERNARDINE MEDICAL CENTER,050129,CA,READM-30-AMI-HRRP,163,,1.0782,17.4639,16.1967,33,07/01/2015,06/30/2018
ST BERNARDINE MEDICAL CENTER,050129,CA,READM-30-HIP-KNEE-HRRP,N/A,,1.0540,4.6648,4.4258,Too Few to Report,07/01/2015,06/30/2018
ST BERNARDINE MEDICAL CENTER,050129,CA,READM-30-COPD-HRRP,154,,1.0069,20.4289,20.2881,32,07/01/2015,06/30/2018
ST BERNARDINE MEDICAL CENTER,050129,CA,READM-30-CABG-HRRP,92,,1.0600,15.7461,14.8555,16,07/01/2015,06/30/2018
ST BERNARDINE MEDICAL CENTER,050129,CA,READM-30-HF-HRRP,197,,1.1441,24.6206,21.5188,57,07/01/2015,06/30/2018
ST BERNARDINE MEDICAL CENTER,050129,CA,READM-30-PN-HRRP,201,,1.0929,19.3433,17.6990,45,07/01/2015,06/30/2018
NOVATO COMMUNITY HOSPITAL,050131,CA,READM-30-PN-HRRP,188,,1.0077,14.6294,14.5175,28,07/01/2015,06/30/2018
NOVATO COMMUNITY HOSPITAL,050131,CA,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
NOVATO COMMUNITY HOSPITAL,050131,CA,READM-30-COPD-HRRP,74,,1.0351,19.4084,18.7498,17,07/01/2015,06/30/2018
NOVATO COMMUNITY HOSPITAL,050131,CA,READM-30-HF-HRRP,142,,1.0012,19.6694,19.6464,28,07/01/2015,06/30/2018
NOVATO COMMUNITY HOSPITAL,050131,CA,READM-30-AMI-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
NOVATO COMMUNITY HOSPITAL,050131,CA,READM-30-HIP-KNEE-HRRP,N/A,,0.8958,3.3277,3.7148,Too Few to Report,07/01/2015,06/30/2018
SAN GABRIEL VALLEY MEDICAL CENTER,050132,CA,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
SAN GABRIEL VALLEY MEDICAL CENTER,050132,CA,READM-30-HIP-KNEE-HRRP,N/A,,0.9356,5.3222,5.6883,Too Few to Report,07/01/2015,06/30/2018
SAN GABRIEL VALLEY MEDICAL CENTER,050132,CA,READM-30-PN-HRRP,725,,1.0002,19.8600,19.8556,144,07/01/2015,06/30/2018
SAN GABRIEL VALLEY MEDICAL CENTER,050132,CA,READM-30-COPD-HRRP,213,,0.9928,20.4518,20.5999,43,07/01/2015,06/30/2018
SAN GABRIEL VALLEY MEDICAL CENTER,050132,CA,READM-30-AMI-HRRP,57,,1.0397,22.0105,21.1699,15,07/01/2015,06/30/2018
SAN GABRIEL VALLEY MEDICAL CENTER,050132,CA,READM-30-HF-HRRP,313,,1.0251,24.4165,23.8175,78,07/01/2015,06/30/2018
ADVENTIST HEALTH AND RIDEOUT,050133,CA,READM-30-AMI-HRRP,357,,1.0592,17.5285,16.5495,66,07/01/2015,06/30/2018
ADVENTIST HEALTH AND RIDEOUT,050133,CA,READM-30-CABG-HRRP,96,,1.0452,15.4757,14.8062,16,07/01/2015,06/30/2018
ADVENTIST HEALTH AND RIDEOUT,050133,CA,READM-30-COPD-HRRP,528,,0.9960,20.5133,20.5949,108,07/01/2015,06/30/2018
ADVENTIST HEALTH AND RIDEOUT,050133,CA,READM-30-HF-HRRP,787,,1.0445,23.0364,22.0544,184,07/01/2015,06/30/2018
ADVENTIST HEALTH AND RIDEOUT,050133,CA,READM-30-HIP-KNEE-HRRP,N/A,,0.9983,5.2915,5.3004,Too Few to Report,07/01/2015,06/30/2018
ADVENTIST HEALTH AND RIDEOUT,050133,CA,READM-30-PN-HRRP,1042,,0.9199,15.4011,16.7424,155,07/01/2015,06/30/2018
SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD,050135,CA,READM-30-AMI-HRRP,48,,1.0621,21.2702,20.0256,14,07/01/2015,06/30/2018
SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD,050135,CA,READM-30-HIP-KNEE-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD,050135,CA,READM-30-COPD-HRRP,299,,0.9862,21.4360,21.7352,63,07/01/2015,06/30/2018
SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD,050135,CA,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD,050135,CA,READM-30-HF-HRRP,192,,1.0843,26.4278,24.3721,56,07/01/2015,06/30/2018
SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD,050135,CA,READM-30-PN-HRRP,794,,1.0814,22.8445,21.1258,187,07/01/2015,06/30/2018
PETALUMA VALLEY HOSPITAL,050136,CA,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
PETALUMA VALLEY HOSPITAL,050136,CA,READM-30-AMI-HRRP,N/A,,0.9615,17.9681,18.6870,Too Few to Report,07/01/2015,06/30/2018
PETALUMA VALLEY HOSPITAL,050136,CA,READM-30-COPD-HRRP,146,,0.9092,18.7388,20.6097,20,07/01/2015,06/30/2018
PETALUMA VALLEY HOSPITAL,050136,CA,READM-30-HF-HRRP,156,,0.9292,20.1672,21.7029,27,07/01/2015,06/30/2018
PETALUMA VALLEY HOSPITAL,050136,CA,READM-30-HIP-KNEE-HRRP,N/A,,1.1926,5.4611,4.5792,Too Few to Report,07/01/2015,06/30/2018
PETALUMA VALLEY HOSPITAL,050136,CA,READM-30-PN-HRRP,239,,0.9942,16.0588,16.1521,38,07/01/2015,06/30/2018
KAISER FOUNDATION HOSPITAL - PANORAMA CITY,050137,CA,READM-30-AMI-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
KAISER FOUNDATION HOSPITAL - PANORAMA CITY,050137,CA,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
KAISER FOUNDATION HOSPITAL - PANORAMA CITY,050137,CA,READM-30-COPD-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
KAISER FOUNDATION HOSPITAL - PANORAMA CITY,050137,CA,READM-30-HF-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
KAISER FOUNDATION HOSPITAL - PANORAMA CITY,050137,CA,READM-30-HIP-KNEE-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
KAISER FOUNDATION HOSPITAL - PANORAMA CITY,050137,CA,READM-30-PN-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
KAISER FOUNDATION HOSPITAL - LOS ANGELES,050138,CA,READM-30-AMI-HRRP,N/A,,1.0302,19.1834,18.6208,Too Few to Report,07/01/2015,06/30/2018
KAISER FOUNDATION HOSPITAL - LOS ANGELES,050138,CA,READM-30-CABG-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
KAISER FOUNDATION HOSPITAL - LOS ANGELES,050138,CA,READM-30-COPD-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
KAISER FOUNDATION HOSPITAL - LOS ANGELES,050138,CA,READM-30-HF-HRRP,N/A,,0.9847,22.7578,23.1120,Too Few to Report,07/01/2015,06/30/2018
KAISER FOUNDATION HOSPITAL - LOS ANGELES,050138,CA,READM-30-HIP-KNEE-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
KAISER FOUNDATION HOSPITAL - LOS ANGELES,050138,CA,READM-30-PN-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
KAISER FOUNDATION HOSPITAL - DOWNEY,050139,CA,READM-30-AMI-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
KAISER FOUNDATION HOSPITAL - DOWNEY,050139,CA,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
KAISER FOUNDATION HOSPITAL - DOWNEY,050139,CA,READM-30-COPD-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
KAISER FOUNDATION HOSPITAL - DOWNEY,050139,CA,READM-30-HF-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
KAISER FOUNDATION HOSPITAL - DOWNEY,050139,CA,READM-30-HIP-KNEE-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
KAISER FOUNDATION HOSPITAL - DOWNEY,050139,CA,READM-30-PN-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
KAISER FOUNDATION HOSPITAL FONTANA,050140,CA,READM-30-AMI-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
KAISER FOUNDATION HOSPITAL FONTANA,050140,CA,READM-30-CABG-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
KAISER FOUNDATION HOSPITAL FONTANA,050140,CA,READM-30-COPD-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
KAISER FOUNDATION HOSPITAL FONTANA,050140,CA,READM-30-HF-HRRP,N/A,,0.9510,21.9012,23.0286,Too Few to Report,07/01/2015,06/30/2018
KAISER FOUNDATION HOSPITAL FONTANA,050140,CA,READM-30-HIP-KNEE-HRRP,0,7,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
KAISER FOUNDATION HOSPITAL FONTANA,050140,CA,READM-30-PN-HRRP,N/A,,0.9802,20.5954,21.0105,Too Few to Report,07/01/2015,06/30/2018
COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,050145,CA,READM-30-AMI-HRRP,230,,0.8323,11.8943,14.2905,17,07/01/2015,06/30/2018
COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,050145,CA,READM-30-CABG-HRRP,N/A,,0.8629,11.3640,13.1702,Too Few to Report,07/01/2015,06/30/2018
COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,050145,CA,READM-30-COPD-HRRP,305,,0.9903,16.9576,17.1240,51,07/01/2015,06/30/2018
COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,050145,CA,READM-30-HF-HRRP,568,,0.9012,17.9850,19.9567,96,07/01/2015,06/30/2018
COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,050145,CA,READM-30-HIP-KNEE-HRRP,705,,0.9059,3.6682,4.0494,24,07/01/2015,06/30/2018
COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,050145,CA,READM-30-PN-HRRP,995,,0.8418,12.6600,15.0398,115,07/01/2015,06/30/2018
CALIFORNIA HOSPITAL MEDICAL CENTER LA,050149,CA,READM-30-AMI-HRRP,N/A,,1.0401,17.9793,17.2855,Too Few to Report,07/01/2015,06/30/2018
CALIFORNIA HOSPITAL MEDICAL CENTER LA,050149,CA,READM-30-CABG-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
CALIFORNIA HOSPITAL MEDICAL CENTER LA,050149,CA,READM-30-COPD-HRRP,62,,1.1138,25.7324,23.1024,25,07/01/2015,06/30/2018
CALIFORNIA HOSPITAL MEDICAL CENTER LA,050149,CA,READM-30-HF-HRRP,97,,1.0243,23.1769,22.6263,24,07/01/2015,06/30/2018
CALIFORNIA HOSPITAL MEDICAL CENTER LA,050149,CA,READM-30-HIP-KNEE-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
CALIFORNIA HOSPITAL MEDICAL CENTER LA,050149,CA,READM-30-PN-HRRP,81,,0.9620,18.0511,18.7633,12,07/01/2015,06/30/2018
SIERRA NEVADA MEMORIAL HOSPITAL,050150,CA,READM-30-AMI-HRRP,N/A,,1.0184,16.2274,15.9335,Too Few to Report,07/01/2015,06/30/2018
SIERRA NEVADA MEMORIAL HOSPITAL,050150,CA,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
SIERRA NEVADA MEMORIAL HOSPITAL,050150,CA,READM-30-COPD-HRRP,262,,0.8875,14.3480,16.1669,29,07/01/2015,06/30/2018
SIERRA NEVADA MEMORIAL HOSPITAL,050150,CA,READM-30-HF-HRRP,332,,0.9938,19.6907,19.8134,65,07/01/2015,06/30/2018
SIERRA NEVADA MEMORIAL HOSPITAL,050150,CA,READM-30-HIP-KNEE-HRRP,N/A,,1.0098,3.9185,3.8807,Too Few to Report,07/01/2015,06/30/2018
SIERRA NEVADA MEMORIAL HOSPITAL,050150,CA,READM-30-PN-HRRP,473,,0.9424,13.6986,14.5353,61,07/01/2015,06/30/2018
SAINT FRANCIS MEMORIAL HOSPITAL,050152,CA,READM-30-AMI-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
SAINT FRANCIS MEMORIAL HOSPITAL,050152,CA,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
SAINT FRANCIS MEMORIAL HOSPITAL,050152,CA,READM-30-COPD-HRRP,166,,1.0051,19.6424,19.5424,33,07/01/2015,06/30/2018
SAINT FRANCIS MEMORIAL HOSPITAL,050152,CA,READM-30-HF-HRRP,157,,1.0460,23.0572,22.0435,39,07/01/2015,06/30/2018
SAINT FRANCIS MEMORIAL HOSPITAL,050152,CA,READM-30-HIP-KNEE-HRRP,N/A,,0.8297,2.8618,3.4490,Too Few to Report,07/01/2015,06/30/2018
SAINT FRANCIS MEMORIAL HOSPITAL,050152,CA,READM-30-PN-HRRP,353,,0.9986,15.0405,15.0620,53,07/01/2015,06/30/2018
O'CONNOR HOSPITAL,050153,CA,READM-30-AMI-HRRP,193,,1.0588,15.8858,15.0038,34,07/01/2015,06/30/2018
O'CONNOR HOSPITAL,050153,CA,READM-30-CABG-HRRP,N/A,,1.0779,14.6006,13.5450,Too Few to Report,07/01/2015,06/30/2018
O'CONNOR HOSPITAL,050153,CA,READM-30-COPD-HRRP,190,,0.9726,18.4757,18.9970,33,07/01/2015,06/30/2018
O'CONNOR HOSPITAL,050153,CA,READM-30-HF-HRRP,373,,0.9410,18.9364,20.1245,67,07/01/2015,06/30/2018
O'CONNOR HOSPITAL,050153,CA,READM-30-HIP-KNEE-HRRP,296,,0.9924,3.7646,3.7933,11,07/01/2015,06/30/2018
O'CONNOR HOSPITAL,050153,CA,READM-30-PN-HRRP,459,,1.0847,16.4807,15.1931,81,07/01/2015,06/30/2018
ENCINO HOSPITAL MEDICAL CENTER,050158,CA,READM-30-AMI-HRRP,N/A,,0.9966,20.0357,20.1046,Too Few to Report,07/01/2015,06/30/2018
ENCINO HOSPITAL MEDICAL CENTER,050158,CA,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
ENCINO HOSPITAL MEDICAL CENTER,050158,CA,READM-30-COPD-HRRP,N/A,,0.9746,22.9869,23.5862,Too Few to Report,07/01/2015,06/30/2018
ENCINO HOSPITAL MEDICAL CENTER,050158,CA,READM-30-HF-HRRP,150,,1.0433,24.2208,23.2160,39,07/01/2015,06/30/2018
ENCINO HOSPITAL MEDICAL CENTER,050158,CA,READM-30-HIP-KNEE-HRRP,0,7,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
ENCINO HOSPITAL MEDICAL CENTER,050158,CA,READM-30-PN-HRRP,212,,1.0369,20.0420,19.3294,45,07/01/2015,06/30/2018
VENTURA COUNTY MEDICAL CENTER,050159,CA,READM-30-AMI-HRRP,39,,1.0827,16.4088,15.1559,11,07/01/2015,06/30/2018
VENTURA COUNTY MEDICAL CENTER,050159,CA,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
VENTURA COUNTY MEDICAL CENTER,050159,CA,READM-30-COPD-HRRP,79,,1.0697,20.0963,18.7870,21,07/01/2015,06/30/2018
VENTURA COUNTY MEDICAL CENTER,050159,CA,READM-30-HF-HRRP,114,,0.9582,18.8890,19.7127,19,07/01/2015,06/30/2018
VENTURA COUNTY MEDICAL CENTER,050159,CA,READM-30-HIP-KNEE-HRRP,N/A,,1.1648,4.1560,3.5679,Too Few to Report,07/01/2015,06/30/2018
VENTURA COUNTY MEDICAL CENTER,050159,CA,READM-30-PN-HRRP,159,,1.0306,15.1294,14.6800,26,07/01/2015,06/30/2018
SAN JOAQUIN GENERAL HOSPITAL,050167,CA,READM-30-AMI-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
SAN JOAQUIN GENERAL HOSPITAL,050167,CA,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
SAN JOAQUIN GENERAL HOSPITAL,050167,CA,READM-30-COPD-HRRP,N/A,,0.9927,18.5141,18.6501,Too Few to Report,07/01/2015,06/30/2018
SAN JOAQUIN GENERAL HOSPITAL,050167,CA,READM-30-HF-HRRP,96,,1.0708,21.7060,20.2707,25,07/01/2015,06/30/2018
SAN JOAQUIN GENERAL HOSPITAL,050167,CA,READM-30-HIP-KNEE-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
SAN JOAQUIN GENERAL HOSPITAL,050167,CA,READM-30-PN-HRRP,80,,1.1096,18.7476,16.8963,22,07/01/2015,06/30/2018
ST JUDE MEDICAL CENTER,050168,CA,READM-30-AMI-HRRP,222,,0.8523,13.6112,15.9705,21,07/01/2015,06/30/2018
ST JUDE MEDICAL CENTER,050168,CA,READM-30-CABG-HRRP,N/A,,0.8852,11.0444,12.4761,Too Few to Report,07/01/2015,06/30/2018
ST JUDE MEDICAL CENTER,050168,CA,READM-30-COPD-HRRP,241,,0.9766,19.4318,19.8975,45,07/01/2015,06/30/2018
ST JUDE MEDICAL CENTER,050168,CA,READM-30-HF-HRRP,531,,0.9564,21.0424,22.0018,109,07/01/2015,06/30/2018
ST JUDE MEDICAL CENTER,050168,CA,READM-30-HIP-KNEE-HRRP,464,,0.9752,3.7651,3.8610,17,07/01/2015,06/30/2018
ST JUDE MEDICAL CENTER,050168,CA,READM-30-PN-HRRP,788,,0.8814,15.6625,17.7701,115,07/01/2015,06/30/2018
PIH HEALTH HOSPITAL-WHITTIER,050169,CA,READM-30-AMI-HRRP,289,,1.0742,18.8888,17.5847,59,07/01/2015,06/30/2018
PIH HEALTH HOSPITAL-WHITTIER,050169,CA,READM-30-CABG-HRRP,N/A,,1.0502,14.4868,13.7941,Too Few to Report,07/01/2015,06/30/2018
PIH HEALTH HOSPITAL-WHITTIER,050169,CA,READM-30-COPD-HRRP,194,,1.0329,22.3819,21.6681,46,07/01/2015,06/30/2018
PIH HEALTH HOSPITAL-WHITTIER,050169,CA,READM-30-HF-HRRP,455,,1.0809,24.1983,22.3866,115,07/01/2015,06/30/2018
PIH HEALTH HOSPITAL-WHITTIER,050169,CA,READM-30-HIP-KNEE-HRRP,277,,1.1217,5.6992,5.0808,18,07/01/2015,06/30/2018
PIH HEALTH HOSPITAL-WHITTIER,050169,CA,READM-30-PN-HRRP,576,,1.1096,20.1050,18.1191,123,07/01/2015,06/30/2018
SANTA ROSA MEMORIAL HOSPITAL,050174,CA,READM-30-AMI-HRRP,450,,0.8442,12.5886,14.9117,47,07/01/2015,06/30/2018
SANTA ROSA MEMORIAL HOSPITAL,050174,CA,READM-30-CABG-HRRP,N/A,,0.8942,10.8514,12.1356,Too Few to Report,07/01/2015,06/30/2018
SANTA ROSA MEMORIAL HOSPITAL,050174,CA,READM-30-COPD-HRRP,365,,0.9257,18.6178,20.1125,62,07/01/2015,06/30/2018
SANTA ROSA MEMORIAL HOSPITAL,050174,CA,READM-30-HF-HRRP,532,,0.9471,20.7375,21.8953,107,07/01/2015,06/30/2018
SANTA ROSA MEMORIAL HOSPITAL,050174,CA,READM-30-HIP-KNEE-HRRP,639,,0.8919,3.6225,4.0615,21,07/01/2015,06/30/2018
SANTA ROSA MEMORIAL HOSPITAL,050174,CA,READM-30-PN-HRRP,670,,0.9049,15.1607,16.7545,95,07/01/2015,06/30/2018
EMANUEL MEDICAL CENTER,050179,CA,READM-30-AMI-HRRP,389,,1.1833,18.9777,16.0380,84,07/01/2015,06/30/2018
EMANUEL MEDICAL CENTER,050179,CA,READM-30-CABG-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
EMANUEL MEDICAL CENTER,050179,CA,READM-30-COPD-HRRP,332,,1.0042,19.4807,19.3993,65,07/01/2015,06/30/2018
EMANUEL MEDICAL CENTER,050179,CA,READM-30-HF-HRRP,476,,1.1812,24.4991,20.7403,127,07/01/2015,06/30/2018
EMANUEL MEDICAL CENTER,050179,CA,READM-30-HIP-KNEE-HRRP,231,,1.3615,5.6820,4.1735,19,07/01/2015,06/30/2018
EMANUEL MEDICAL CENTER,050179,CA,READM-30-PN-HRRP,630,,1.1712,18.3289,15.6503,126,07/01/2015,06/30/2018
JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS,050180,CA,READM-30-AMI-HRRP,190,,1.0033,15.6873,15.6355,30,07/01/2015,06/30/2018
JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS,050180,CA,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS,050180,CA,READM-30-COPD-HRRP,374,,0.9701,18.5297,19.1016,67,07/01/2015,06/30/2018
JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS,050180,CA,READM-30-HF-HRRP,828,,1.0007,20.2848,20.2705,168,07/01/2015,06/30/2018
JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS,050180,CA,READM-30-HIP-KNEE-HRRP,989,,1.0425,4.2682,4.0940,43,07/01/2015,06/30/2018
JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS,050180,CA,READM-30-PN-HRRP,1093,,1.0343,16.5384,15.9892,183,07/01/2015,06/30/2018
GEORGE L MEE MEMORIAL HOSPITAL,050189,CA,READM-30-AMI-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
GEORGE L MEE MEMORIAL HOSPITAL,050189,CA,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
GEORGE L MEE MEMORIAL HOSPITAL,050189,CA,READM-30-COPD-HRRP,N/A,,0.9755,19.1206,19.6004,Too Few to Report,07/01/2015,06/30/2018
GEORGE L MEE MEMORIAL HOSPITAL,050189,CA,READM-30-HF-HRRP,N/A,,0.9642,18.6099,19.3018,Too Few to Report,07/01/2015,06/30/2018
GEORGE L MEE MEMORIAL HOSPITAL,050189,CA,READM-30-HIP-KNEE-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
GEORGE L MEE MEMORIAL HOSPITAL,050189,CA,READM-30-PN-HRRP,N/A,,0.9648,13.3248,13.8116,Too Few to Report,07/01/2015,06/30/2018
ST MARY MEDICAL CENTER,050191,CA,READM-30-AMI-HRRP,103,,1.0358,19.2634,18.5969,22,07/01/2015,06/30/2018
ST MARY MEDICAL CENTER,050191,CA,READM-30-CABG-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
ST MARY MEDICAL CENTER,050191,CA,READM-30-COPD-HRRP,83,,1.0181,22.3747,21.9762,20,07/01/2015,06/30/2018
ST MARY MEDICAL CENTER,050191,CA,READM-30-HF-HRRP,115,,1.0291,23.6396,22.9721,29,07/01/2015,06/30/2018
ST MARY MEDICAL CENTER,050191,CA,READM-30-HIP-KNEE-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
ST MARY MEDICAL CENTER,050191,CA,READM-30-PN-HRRP,181,,1.0363,18.5487,17.8998,36,07/01/2015,06/30/2018
ADVENTIST HEALTH REEDLEY,050192,CA,READM-30-AMI-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
ADVENTIST HEALTH REEDLEY,050192,CA,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
ADVENTIST HEALTH REEDLEY,050192,CA,READM-30-COPD-HRRP,N/A,,0.9894,16.4955,16.6721,Too Few to Report,07/01/2015,06/30/2018
ADVENTIST HEALTH REEDLEY,050192,CA,READM-30-HF-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
ADVENTIST HEALTH REEDLEY,050192,CA,READM-30-HIP-KNEE-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
ADVENTIST HEALTH REEDLEY,050192,CA,READM-30-PN-HRRP,N/A,,0.9266,11.3219,12.2186,Too Few to Report,07/01/2015,06/30/2018
WATSONVILLE COMMUNITY HOSPITAL,050194,CA,READM-30-AMI-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
WATSONVILLE COMMUNITY HOSPITAL,050194,CA,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
WATSONVILLE COMMUNITY HOSPITAL,050194,CA,READM-30-COPD-HRRP,110,,1.0624,18.6355,17.5413,25,07/01/2015,06/30/2018
WATSONVILLE COMMUNITY HOSPITAL,050194,CA,READM-30-HF-HRRP,173,,1.0256,19.3644,18.8808,35,07/01/2015,06/30/2018
WATSONVILLE COMMUNITY HOSPITAL,050194,CA,READM-30-HIP-KNEE-HRRP,N/A,,0.9865,3.7571,3.8084,Too Few to Report,07/01/2015,06/30/2018
WATSONVILLE COMMUNITY HOSPITAL,050194,CA,READM-30-PN-HRRP,299,,1.0555,15.2213,14.4216,49,07/01/2015,06/30/2018
WASHINGTON HOSPITAL,050195,CA,READM-30-AMI-HRRP,222,,1.0651,16.7951,15.7686,41,07/01/2015,06/30/2018
WASHINGTON HOSPITAL,050195,CA,READM-30-CABG-HRRP,N/A,,0.9411,13.5031,14.3487,Too Few to Report,07/01/2015,06/30/2018
WASHINGTON HOSPITAL,050195,CA,READM-30-COPD-HRRP,367,,1.1640,22.6419,19.4520,95,07/01/2015,06/30/2018
WASHINGTON HOSPITAL,050195,CA,READM-30-HF-HRRP,595,,1.1523,23.2460,20.1734,147,07/01/2015,06/30/2018
WASHINGTON HOSPITAL,050195,CA,READM-30-HIP-KNEE-HRRP,2509,,0.8023,2.7937,3.4820,66,07/01/2015,06/30/2018
WASHINGTON HOSPITAL,050195,CA,READM-30-PN-HRRP,753,,1.1872,18.1447,15.2841,148,07/01/2015,06/30/2018
